0,num_singlish,output
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: ""Eh, A, you going to ah... <unclear word>?""\nA: ""Okay lah.""\nA: ""Okay lah.""\nA: ""Okay lah.""\nA: ""No lah.""\nA: ""Now is night time.""\nA: ""Why why why, why bring your dress here for what?""'}]",5,"['leh', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Okay lah.\nA: Okay lah.\nA: Okay lah.\nA: No lah.\nA: Here\'s night time.\nA: Why why why? Why bring your dress here for what?\nA: Too small, ah.'}]",5,"['leh', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: ""Too small ah.""\n\nC: ""Ah, too small word leh. Aiyah, why not?""\n\nA: ""Okay lah, okay lah. Afterwards, on the way we just detour there lah.""\n\nC: ""On the way you all just detour lor huh?""\n\nB: ""Okay.""'}]",6,"['leh', 'leh', ' lah', ' lah', ' lah', 'lor ']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: ""Eh, too small the word leh.""\nC: ""Aiyah, why not?""\nA: ""Okay lah, okay lah.""\nA: ""Afterwards, on the way we just detour there lah.""\nC: ""On the way, you all just detour lor huh?""\nB: ""Okay.""\nA: ""Okay lah, okay lah.""'}]",8,"['leh', 'leh', ' lah', ' lah', ' lah', 'lor ', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: Aiyah, why not?\n\nA: Okay lah, okay lah.\n\nA: Afterwards, on the way we just detour there lor.\n\nC: On the way, you all just detour lor, huh?\n\nB: Okay.\n\nA: Okay, okay, okay.\n\nC: Remember leh, hor.'}]",6,"['leh', ' lah', ' lah', 'lor.', 'lor,', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nC: ""On the way, just detour lor, ah?""\nB: ""Okay.""\nA: ""Okay, okay, okay.""\nC: ""Remember, leh?""\nA: ""Okay bye bye.""\nB: ""If I can remember, okay.""\nA: ""Bye bye.""'}]",3,"['leh', 'lor,', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Okay, bye bye.\nB: If I can remember, okay.\nA: Bye bye.\nA: Collect her things lor.\nA: Come down, boy meh?\nB: You jialat, off lah!\nA: Don\'t know whether got two thousand words or not.'}]",3,"['leh', 'lor.', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: ""Eh, Samuel Hui leh.""\nA: ""Why already? Aiyah.""\nB: ""Hey, what you doing there?""\nA: ""Darl, sit here lah, sit here lah.""\nA: ""Just give her the...""\nB: ""Eh, what?""\nA: ""Say anything lah, mah.""'}]",5,"['leh', 'leh', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: Don\'t always ""word"" lah.\nA: Why you so busy cannot take leave?\nB: I\'ve work to do, I\'ve to support all the formations in their seminars leh.\nB: The new rank structures and all also.\nA: Aiyah, why why why, Barry?\nA: They all every year want to do their house, hor?'}]",3,"['leh', ' lah', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: ""They don\'t like it, uh. So sian, uh.""\n\nB: ""Who ask you to have a big house?""\n\nA: ""No lah, next time don\'t welcome us back, lor. Okay lah, we know, lah.""\n\nB: ""No lah, no lah.""'}]",7,"['leh', ' lah', 'lor.', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: So sian uh.\nB: Who ask you to have a big house?\nA: No lah, next time don\'t welcome back lor.\nA: Okay lah.\nA: We know lah.\nB: No lah, no lah.\nB: No next time already ah.\n\n(Note: ""Sian"" means bored or tired in Singlish.)'}]",7,"['leh', ' lah', 'lor.', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Who ask you to have a big house?\n\nA: No lah, next time don\'t welcome back lor.\n\nA: Okay lah.\n\nA: We know lah.\n\nB: No lah, no lah.\n\nB: No next time already ah.\n\nB: Maybe this the last time.'}]",7,"['leh', ' lah', 'lor.', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nA: No lah, next time don\'t welcome back, lor.\nA: Okay lah.\nA: We know lah.\nB: No lah, no lah.\nB: No, next time already ah.\nB: Maybe this the last time.\nB: But then, I mean it\'s very difficult to reject people, you know?'}]",7,"['leh', ' lah', 'lor.', ' lah', ' lah', ' lah', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Eh, can go to your house or not?\nB: Can\'t lah.\nA: No lah, you said I\'m not free. I won\'t be at home.\nB: Every day not home leh. (unclear word)\nB: I mean I go, I come another day.'}]",4,"['leh', ' lah', ' lah', 'leh']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: Eh, I expect them to come on Saturday *and* Sunday lah.\nB: How you going to talk about which day sia? Like second day only or what?\nB: So you have to accept lah.\nA: But they also cannot stay too late leh, because the next day we got to go to work you know?\nB: Of course, of course lah!\nB: That\'s why I don\'t mind them coming on the second day, because I said I don\'t have *to* work the next day.'}]",5,"['leh', ' lah', ' lah', 'leh', ' lah']"
"[{'role': 'user', 'content': 'Below is a transcript of a conversation involving Singaporeans who are speaking Singlish. Singlish is an English-based creole and contains particles such as ""lah"", ""lor"" and ""leh"". These particles have different pitches, depending on the context of the conversation. For the provided conversation transcript, attach an appropriate pitch for the Singlish particles:\nB: ""So never mind, I don\'t mind them coming on the second day. I said I don\'t have to work, but then I realized I do have to work the next day. Then Eric also said he has to work, and his kids also have to go to school. That\'s why lah, you see. That\'s why we said five o\'clock mah. Five o\'clock, but just consider making sure there\'s some food for the kids lah.""\n\nA: ""Why the adults don\'t need to eat one meh?""'}]",3,"['leh', ' lah', ' lah']"
